production_id,production_time,shift,equipment_id,product_id,worker_id,production_qty
P000427,2026-04-07 18:39:00,주간,M01,PR04,W003,1346
P000428,2026-09-09 10:30:00,주간,M04,PR04,W005,1092
P000429,2026-01-16 00:01:00,야간,M03,PR04,W009,913
P000430,2026-07-03 20:29:00,야간,M01,PR01,W003,1260
P000431,2026-11-05 15:36:00,주간,M03,PR05,W002,963
P000432,2026-08-18 11:58:00,주간,M01,PR01,W005,1222
P000433,2026-05-24 23:12:00,야간,M02,PR03,W007,1086
P000434,2026-08-27 17:01:00,주간,M05,PR03,W008,1290
P000435,2026-01-13 08:24:00,주간,M05,PR03,W008,1139
P000436,2026-06-13 00:16:00,야간,M03,PR01,W003,1000
P000437,2026-11-02 20:04:00,야간,M02,PR04,W010,1283
P000438,2026-07-10 17:57:00,주간,M01,PR02,W005,1372
P000439,2026-12-19 22:35:00,야간,M04,PR05,W001,987
P000440,2026-10-14 11:17:00,주간,M04,PR02,W004,1100
P000441,2026-04-24 20:52:00,야간,M01,PR05,W002,1495
P000442,2026-05-30 16:14:00,주간,M02,PR01,W005,1029
P000443,2026-10-04 00:16:00,야간,M03,PR05,W005,974
P000444,2026-02-03 20:01:00,야간,M04,PR04,W008,942
P000445,2026-12-26 21:46:00,야간,M05,PR02,W003,1130
P000446,2026-04-07 05:35:00,야간,M04,PR02,W002,952
P000447,2026-04-01 11:49:00,주간,M03,PR01,W005,929
P000448,2026-11-26 20:05:00,야간,M03,PR03,W001,912
P000449,2026-03-17 23:14:00,야간,M02,PR05,W004,1016
P000450,2026-10-26 13:33:00,주간,M01,PR02,W009,1476
P000451,2026-07-25 17:24:00,주간,M05,PR04,W010,1031
P000452,2026-05-15 09:39:00,주간,M04,PR05,W003,1013
P000453,2026-11-02 23:43:00,야간,M03,PR03,W008,930
P000454,2026-02-06 20:00:00,야간,M04,PR02,W006,938
P000455,2026-11-26 09:30:00,주간,M05,PR05,W004,1204
P000456,2026-10-29 00:31:00,야간,M04,PR02,W006,1016
P000457,2026-09-21 17:49:00,주간,M04,PR05,W007,989
P000458,2026-02-22 13:59:00,주간,M01,PR05,W010,1207
P000459,2026-04-09 15:30:00,주간,M05,PR01,W006,1292
P000460,2026-10-31 21:24:00,야간,M05,PR04,W005,1204
P000461,2026-02-10 17:43:00,주간,M02,PR04,W003,1244
P000462,2026-06-27 10:34:00,주간,M03,PR01,W003,926
P000463,2026-04-07 22:16:00,야간,M05,PR05,W006,1292
P000464,2026-12-20 16:34:00,주간,M02,PR04,W003,1289
P000465,2026-12-26 05:54:00,야간,M01,PR01,W001,1257
P000466,2026-11-20 13:01:00,주간,M02,PR01,W008,1209
P000467,2026-09-19 02:01:00,야간,M02,PR05,W006,1283
P000468,2026-06-13 11:39:00,주간,M04,PR05,W008,904
P000469,2026-10-13 13:58:00,주간,M01,PR03,W001,1379
P000470,2026-05-29 22:56:00,야간,M03,PR02,W006,934
P000471,2026-08-31 11:29:00,주간,M04,PR01,W008,1062
P000472,2026-05-10 12:39:00,주간,M03,PR02,W006,901
P000473,2026-09-23 14:19:00,주간,M03,PR05,W009,875
P000474,2026-06-06 03:11:00,야간,M05,PR01,W007,1064
P000475,2026-02-20 18:15:00,주간,M03,PR01,W009,958
P000476,2026-02-08 17:47:00,주간,M01,PR05,W007,1500
P000477,2026-02-01 14:44:00,주간,M02,PR03,W003,1084
P000478,2026-01-12 20:07:00,야간,M04,PR01,W009,923
P000479,2026-11-27 14:35:00,주간,M03,PR05,W005,923
P000480,2026-08-27 22:48:00,야간,M01,PR05,W009,1477
P000481,2026-02-15 17:48:00,주간,M04,PR02,W008,1096
P000482,2026-04-12 20:34:00,야간,M02,PR02,W006,1037
P000483,2026-02-12 22:36:00,야간,M03,PR05,W007,874
P000484,2026-04-28 18:08:00,주간,M03,PR02,W005,864
P000485,2026-07-08 13:54:00,주간,M05,PR01,W001,1258
P000486,2026-07-20 23:02:00,야간,M04,PR02,W009,996
P000487,2026-05-27 09:59:00,주간,M01,PR05,W007,1458
P000488,2026-12-23 19:05:00,주간,M03,PR01,W003,930
P000489,2026-11-05 15:25:00,주간,M04,PR05,W010,936
P000490,2026-06-10 12:47:00,주간,M02,PR01,W009,1038
P000491,2026-10-21 13:44:00,주간,M03,PR03,W002,886
P000492,2026-04-27 08:50:00,주간,M05,PR01,W002,1024
P000493,2026-11-28 01:20:00,야간,M02,PR02,W004,1284
P000494,2026-08-22 06:25:00,야간,M01,PR02,W009,1407
P000495,2026-11-18 08:38:00,주간,M01,PR04,W009,1369
P000496,2026-07-20 22:36:00,야간,M01,PR05,W005,1372
P000497,2026-12-22 07:01:00,야간,M01,PR01,W007,1258
P000498,2026-05-06 11:37:00,주간,M01,PR02,W010,1300
P000499,2026-09-15 05:10:00,야간,M04,PR03,W004,931
P000500,2026-08-29 20:26:00,야간,M02,PR04,W001,1268
P000501,2026-02-24 20:30:00,야간,M04,PR01,W009,955
P000502,2026-02-28 22:05:00,야간,M05,PR02,W010,1221
P000503,2026-09-07 19:33:00,주간,M03,PR05,W010,883
P000504,2026-08-11 13:23:00,주간,M02,PR02,W004,1000
P000505,2026-09-03 18:51:00,주간,M04,PR02,W005,908
P000506,2026-07-25 00:12:00,야간,M01,PR01,W004,1395
P000507,2026-01-07 23:50:00,야간,M05,PR03,W002,1148
P000508,2026-05-06 03:41:00,야간,M05,PR05,W002,1189
P000509,2026-11-06 22:08:00,야간,M03,PR05,W003,972
P000510,2026-05-21 10:21:00,주간,M04,PR02,W004,1033
P000511,2026-06-15 19:49:00,주간,M02,PR01,W001,1148
P000512,2026-04-13 00:04:00,야간,M03,PR01,W007,915
P000513,2026-01-16 22:11:00,야간,M02,PR01,W007,1118
P000514,2026-05-27 08:58:00,주간,M03,PR05,W002,999
P000515,2026-12-08 03:02:00,야간,M05,PR04,W005,1027
P000516,2026-01-24 17:58:00,주간,M02,PR02,W002,1229
P000517,2026-01-03 21:00:00,야간,M03,PR04,W005,977
P000518,2026-11-24 10:21:00,주간,M02,PR05,W005,1169
P000519,2026-04-16 14:07:00,주간,M04,PR04,W004,1014
P000520,2026-02-17 08:31:00,주간,M04,PR02,W003,1099
P000521,2026-07-28 06:53:00,야간,M05,PR01,W001,1126
P000522,2026-02-14 12:40:00,주간,M05,PR01,W010,1115
P000523,2026-05-29 18:40:00,주간,M04,PR02,W010,932
P000524,2026-04-27 11:11:00,주간,M05,PR03,W010,1244
P000525,2026-06-04 20:52:00,야간,M05,PR02,W005,1092
P000526,2026-01-04 15:33:00,주간,M04,PR02,W006,940
P000527,2026-03-12 22:21:00,야간,M03,PR04,W006,935
P000528,2026-11-27 05:00:00,야간,M03,PR04,W005,962
P000529,2026-07-19 15:19:00,주간,M01,PR02,W007,1492
P000530,2026-02-06 22:26:00,야간,M03,PR01,W008,879
P000531,2026-06-26 14:46:00,주간,M02,PR05,W010,1175
P000532,2026-06-04 11:22:00,주간,M03,PR03,W009,963
P000533,2026-02-14 21:14:00,야간,M01,PR03,W006,1248
P000534,2026-03-19 06:38:00,야간,M04,PR01,W008,967
P000535,2026-12-20 20:28:00,야간,M04,PR04,W006,1098
P000536,2026-12-24 09:59:00,주간,M04,PR05,W003,973
P000537,2026-04-29 17:02:00,주간,M05,PR04,W010,1109
P000538,2026-03-12 08:30:00,주간,M05,PR01,W008,1050
P000539,2026-07-06 15:50:00,주간,M02,PR03,W007,1295
P000540,2026-07-30 20:45:00,야간,M04,PR03,W009,1064
P000541,2026-10-29 20:38:00,야간,M03,PR03,W009,952
P000542,2026-12-29 13:54:00,주간,M03,PR05,W004,900
P000543,2026-08-01 22:08:00,야간,M02,PR03,W010,1111
P000544,2026-12-12 08:56:00,주간,M02,PR03,W002,1019
P000545,2026-02-11 17:50:00,주간,M02,PR05,W003,1238
P000546,2026-11-22 16:35:00,주간,M02,PR03,W009,1110
P000547,2026-04-20 05:14:00,야간,M04,PR02,W003,954
P000548,2026-10-02 20:42:00,야간,M01,PR03,W001,1253
P000549,2026-05-28 08:32:00,주간,M04,PR02,W001,1007
P000550,2026-02-19 14:27:00,주간,M05,PR01,W009,1237
P000551,2026-09-09 00:49:00,야간,M01,PR03,W008,1442
P000552,2026-03-14 13:18:00,주간,M01,PR02,W002,1409
P000553,2026-04-30 04:54:00,야간,M03,PR05,W004,988
P000554,2026-07-22 19:39:00,주간,M04,PR03,W004,971
P000555,2026-10-13 09:05:00,주간,M02,PR02,W010,1037
P000556,2026-03-21 22:26:00,야간,M05,PR04,W010,1067
P000557,2026-11-18 15:31:00,주간,M01,PR03,W002,1413
P000558,2026-04-03 15:06:00,주간,M03,PR02,W009,906
P000559,2026-01-21 12:47:00,주간,M01,PR01,W008,1243
P000560,2026-08-03 17:43:00,주간,M02,PR03,W005,1000
P000561,2026-10-10 15:05:00,주간,M01,PR02,W003,1497
P000562,2026-01-05 23:06:00,야간,M04,PR05,W009,1080
P000563,2026-12-11 19:10:00,주간,M02,PR04,W006,1057
P000564,2026-10-21 07:58:00,야간,M01,PR04,W008,1402
P000565,2026-01-11 06:50:00,야간,M01,PR04,W006,1405
P000566,2026-01-12 18:15:00,주간,M03,PR02,W003,857
P000567,2026-10-25 19:40:00,주간,M04,PR02,W002,948
P000568,2026-02-01 23:07:00,야간,M05,PR03,W004,1149
P000569,2026-02-06 13:41:00,주간,M03,PR05,W007,946
P000570,2026-10-14 18:36:00,주간,M02,PR01,W004,1094
P000571,2026-11-05 03:04:00,야간,M03,PR05,W002,873
P000572,2026-05-18 18:07:00,주간,M01,PR04,W010,1394
P000573,2026-06-23 08:14:00,주간,M05,PR04,W004,1115
P000574,2026-07-19 08:36:00,주간,M04,PR01,W005,950
P000575,2026-07-09 08:17:00,주간,M03,PR02,W007,983
P000576,2026-12-07 09:05:00,주간,M01,PR05,W007,1327
P000577,2026-01-27 23:00:00,야간,M02,PR02,W004,1229
P000578,2026-04-30 23:13:00,야간,M01,PR03,W010,1393
P000579,2026-04-23 07:38:00,야간,M01,PR04,W010,1407
P000580,2026-10-06 01:21:00,야간,M02,PR04,W004,1215
P000581,2026-01-06 21:45:00,야간,M05,PR03,W008,1069
P000582,2026-09-23 23:44:00,야간,M01,PR05,W008,1451
P000583,2026-12-15 12:06:00,주간,M04,PR01,W003,961
P000584,2026-10-21 22:01:00,야간,M03,PR04,W008,998
P000585,2026-06-13 18:27:00,주간,M05,PR02,W009,1138
P000586,2026-12-16 20:55:00,야간,M04,PR01,W007,992
P000587,2026-11-05 21:16:00,야간,M03,PR03,W004,928
P000588,2026-05-18 20:37:00,야간,M02,PR03,W004,1031
P000589,2026-04-07 02:16:00,야간,M02,PR04,W007,1286
P000590,2026-04-22 18:19:00,주간,M05,PR04,W007,1136
P000591,2026-07-21 02:15:00,야간,M05,PR02,W005,1203
P000592,2026-04-04 05:12:00,야간,M03,PR01,W009,969
P000593,2026-08-09 17:34:00,주간,M01,PR01,W009,1241
P000594,2026-02-14 22:17:00,야간,M05,PR03,W007,1183
P000595,2026-08-28 23:58:00,야간,M03,PR03,W006,906
P000596,2026-09-15 19:03:00,주간,M03,PR05,W006,913
P000597,2026-04-25 22:40:00,야간,M04,PR04,W006,991
P000598,2026-06-25 09:55:00,주간,M05,PR02,W006,1285
P000599,2026-08-16 21:09:00,야간,M02,PR04,W008,1228
P000600,2026-03-01 13:46:00,주간,M02,PR05,W001,1011
P000601,2026-07-18 12:32:00,주간,M04,PR01,W006,1039
P000602,2026-11-03 10:27:00,주간,M05,PR01,W006,1124
P000603,2026-06-01 07:27:00,야간,M01,PR05,W008,1459
P000604,2026-05-19 23:17:00,야간,M02,PR02,W005,1255
P000605,2026-08-10 14:48:00,주간,M04,PR05,W004,1010
P000606,2026-02-27 04:46:00,야간,M04,PR03,W007,943
P000607,2026-06-01 04:19:00,야간,M04,PR03,W007,962
P000608,2026-10-08 23:49:00,야간,M04,PR01,W009,972
P000609,2026-12-09 14:06:00,주간,M02,PR01,W003,1249
P000610,2026-10-26 16:09:00,주간,M05,PR02,W007,1078
P000611,2026-04-06 22:53:00,야간,M01,PR03,W005,1247
P000612,2026-02-04 11:51:00,주간,M03,PR04,W002,949
P000613,2026-05-11 22:17:00,야간,M04,PR02,W005,1055
P000614,2026-12-05 20:56:00,야간,M05,PR01,W003,1224
P000615,2026-02-05 15:08:00,주간,M01,PR03,W001,1437
P000616,2026-03-04 03:59:00,야간,M03,PR01,W005,983
P000617,2026-10-22 00:08:00,야간,M05,PR01,W003,1133
P000618,2026-10-23 10:14:00,주간,M05,PR01,W003,1279
P000619,2026-03-09 04:24:00,야간,M04,PR03,W001,1036
P000620,2026-08-10 12:35:00,주간,M03,PR05,W001,997
P000621,2026-07-17 04:10:00,야간,M01,PR02,W010,1392
P000622,2026-12-16 14:03:00,주간,M01,PR02,W009,1486
P000623,2026-10-25 17:22:00,주간,M03,PR03,W009,939
P000624,2026-11-14 20:28:00,야간,M02,PR03,W007,1012
P000625,2026-05-03 19:06:00,주간,M03,PR02,W008,988
P000626,2026-06-17 06:54:00,야간,M02,PR04,W009,1044
P000627,2026-03-13 23:32:00,야간,M01,PR03,W010,1215
P000628,2026-04-18 22:33:00,야간,M02,PR04,W009,1214
P000629,2026-08-11 04:02:00,야간,M01,PR03,W003,1260
P000630,2026-03-19 08:43:00,주간,M04,PR02,W010,1099
P000631,2026-06-23 00:00:00,야간,M03,PR02,W005,997
P000632,2026-02-07 15:16:00,주간,M01,PR04,W004,1469
P000633,2026-07-25 03:21:00,야간,M01,PR02,W009,1304
P000634,2026-12-26 13:13:00,주간,M01,PR02,W009,1379
P000635,2026-11-13 16:18:00,주간,M02,PR01,W009,1084
P000636,2026-02-12 22:47:00,야간,M04,PR01,W009,974
P000637,2026-12-15 02:22:00,야간,M05,PR02,W008,1235
P000638,2026-09-21 21:27:00,야간,M01,PR04,W008,1481
P000639,2026-01-02 14:01:00,주간,M02,PR05,W009,1208
P000640,2026-08-12 22:47:00,야간,M01,PR01,W003,1304
P000641,2026-02-26 11:44:00,주간,M02,PR01,W007,1117
P000642,2026-08-22 01:44:00,야간,M01,PR01,W008,1382
P000643,2026-04-15 16:40:00,주간,M02,PR05,W010,1145
P000644,2026-12-28 23:57:00,야간,M04,PR03,W002,1071
P000645,2026-09-15 01:53:00,야간,M03,PR04,W010,999
P000646,2026-07-28 10:50:00,주간,M01,PR05,W008,1486
P000647,2026-09-01 02:11:00,야간,M01,PR02,W008,1329
P000648,2026-12-18 14:40:00,주간,M03,PR02,W005,904
P000649,2026-11-02 10:19:00,주간,M01,PR01,W001,1496
P000650,2026-06-08 03:20:00,야간,M05,PR05,W008,1098
P000651,2026-07-18 13:11:00,주간,M04,PR01,W001,1080
P000652,2026-08-26 07:46:00,야간,M03,PR05,W002,945
P000653,2026-11-29 20:44:00,야간,M04,PR04,W003,1023
P000654,2026-10-01 17:13:00,주간,M02,PR04,W004,1225
P000655,2026-05-01 20:19:00,야간,M03,PR05,W008,953
P000656,2026-10-08 15:55:00,주간,M03,PR05,W005,850
P000657,2026-10-09 21:01:00,야간,M01,PR02,W006,1207
P000658,2026-09-22 18:49:00,주간,M02,PR05,W004,1281
P000659,2026-03-14 04:39:00,야간,M05,PR05,W004,1249
P000660,2026-09-04 02:54:00,야간,M05,PR02,W007,1225
P000661,2026-06-13 17:56:00,주간,M03,PR04,W001,880
P000662,2026-10-23 13:04:00,주간,M03,PR05,W001,867
P000663,2026-01-05 20:18:00,야간,M01,PR05,W008,1305
P000664,2026-08-02 17:08:00,주간,M05,PR03,W010,1195
P000665,2026-12-17 07:10:00,야간,M02,PR05,W006,1224
P000666,2026-05-28 10:55:00,주간,M03,PR01,W008,900
P000667,2026-07-08 21:19:00,야간,M01,PR05,W009,1437
P000668,2026-09-01 15:20:00,주간,M04,PR05,W001,1069
P000669,2026-11-03 16:07:00,주간,M05,PR01,W004,1028
P000670,2026-04-07 20:30:00,야간,M04,PR01,W007,1081
P000671,2026-06-28 22:38:00,야간,M03,PR03,W002,966
P000672,2026-06-30 09:13:00,주간,M02,PR01,W002,1162
P000673,2026-08-14 20:33:00,야간,M03,PR04,W007,887
P000674,2026-12-03 15:07:00,주간,M02,PR05,W010,1007
P000675,2026-10-29 19:47:00,주간,M01,PR05,W008,1251
P000676,2026-07-12 20:15:00,야간,M02,PR02,W004,1066
P000677,2026-10-13 23:55:00,야간,M04,PR03,W010,1062
P000678,2026-10-24 23:06:00,야간,M01,PR05,W006,1342
P000679,2026-01-23 03:08:00,야간,M05,PR03,W010,1138
P000680,2026-06-25 06:03:00,야간,M03,PR03,W010,977
P000681,2026-06-19 02:26:00,야간,M02,PR02,W003,1212
P000682,2026-05-03 13:27:00,주간,M03,PR05,W001,859
P000683,2026-07-15 08:37:00,주간,M03,PR04,W004,910
P000684,2026-01-09 15:05:00,주간,M03,PR01,W007,868
P000685,2026-02-26 13:56:00,주간,M05,PR01,W010,1112
P000686,2026-09-02 06:03:00,야간,M03,PR05,W010,873
P000687,2026-07-01 23:30:00,야간,M05,PR02,W008,1188
P000688,2026-08-03 02:57:00,야간,M04,PR04,W010,982
P000689,2026-12-29 18:42:00,주간,M01,PR03,W007,1303
P000690,2026-07-23 07:39:00,야간,M01,PR04,W006,1225
P000691,2026-07-19 11:51:00,주간,M03,PR05,W009,861
P000692,2026-12-23 15:47:00,주간,M04,PR05,W004,1081
P000693,2026-01-02 06:45:00,야간,M05,PR01,W007,1299
P000694,2026-04-29 04:10:00,야간,M04,PR04,W009,1011
P000695,2026-08-16 17:21:00,주간,M01,PR02,W002,1497
P000696,2026-10-17 03:03:00,야간,M05,PR01,W010,1266
P000697,2026-02-09 12:15:00,주간,M02,PR02,W010,1286
P000698,2026-03-05 04:11:00,야간,M04,PR01,W006,997
P000699,2026-03-20 17:27:00,주간,M01,PR01,W003,1398
P000700,2026-03-10 15:15:00,주간,M01,PR03,W008,1277
P000701,2026-12-02 22:57:00,야간,M04,PR02,W009,957
P000702,2026-04-09 01:06:00,야간,M04,PR04,W005,991
P000703,2026-04-22 01:00:00,야간,M04,PR01,W005,1090
P000704,2026-08-20 21:40:00,야간,M01,PR04,W004,1312
P000705,2026-06-17 00:27:00,야간,M05,PR04,W008,1011
P000706,2026-06-10 21:10:00,야간,M03,PR02,W009,879
P000707,2026-02-12 17:12:00,주간,M02,PR04,W008,1264
P000708,2026-04-14 15:10:00,주간,M02,PR02,W001,1279
P000709,2026-07-07 23:11:00,야간,M02,PR02,W001,1085
P000710,2026-04-30 19:26:00,주간,M03,PR03,W001,861
P000711,2026-08-13 00:28:00,야간,M05,PR03,W005,1137
P000712,2026-11-20 22:46:00,야간,M02,PR02,W009,1146
P000713,2026-05-01 10:09:00,주간,M01,PR04,W007,1261
P000714,2026-01-19 05:22:00,야간,M01,PR02,W010,1353
P000715,2026-01-23 15:10:00,주간,M01,PR01,W001,1290
P000716,2026-01-24 18:52:00,주간,M02,PR05,W004,1076
P000717,2026-04-28 00:28:00,야간,M03,PR01,W004,926
P000718,2026-07-20 16:29:00,주간,M01,PR02,W010,1380
P000719,2026-03-10 21:57:00,야간,M05,PR03,W010,1117
P000720,2026-09-15 08:00:00,주간,M02,PR05,W010,1059
P000721,2026-11-16 12:22:00,주간,M03,PR01,W007,872
P000722,2026-03-21 08:05:00,주간,M04,PR01,W010,974
P000723,2026-06-02 20:53:00,야간,M04,PR01,W009,966
P000724,2026-10-22 11:44:00,주간,M02,PR01,W004,1162
P000725,2026-10-24 21:18:00,야간,M01,PR04,W004,1366
P000726,2026-09-01 20:34:00,야간,M04,PR01,W005,954
P000727,2026-10-09 01:42:00,야간,M04,PR04,W004,925
P000728,2026-12-26 22:07:00,야간,M01,PR03,W010,1286
P000729,2026-03-17 00:49:00,야간,M05,PR03,W008,1020
P000730,2026-05-17 20:13:00,야간,M01,PR01,W001,1394
P000731,2026-04-14 21:16:00,야간,M01,PR05,W002,1239
P000732,2026-01-27 21:14:00,야간,M05,PR03,W003,1251
P000733,2026-08-04 20:38:00,야간,M03,PR05,W004,875
P000734,2026-06-28 06:21:00,야간,M05,PR01,W009,1146
P000735,2026-08-30 23:31:00,야간,M04,PR04,W007,916
P000736,2026-05-18 01:19:00,야간,M02,PR01,W010,1144
P000737,2026-03-03 12:47:00,주간,M01,PR02,W007,1306
P000738,2026-11-03 21:01:00,야간,M04,PR05,W010,1014
P000739,2026-10-30 03:02:00,야간,M05,PR03,W004,1053
P000740,2026-04-23 22:04:00,야간,M03,PR03,W001,867
P000741,2026-09-05 18:27:00,주간,M02,PR03,W006,1064
P000742,2026-09-29 23:35:00,야간,M04,PR03,W004,1019
P000743,2026-05-24 21:38:00,야간,M01,PR02,W005,1451
P000744,2026-07-29 00:06:00,야간,M02,PR03,W007,1287
P000745,2026-05-14 02:46:00,야간,M04,PR02,W001,993
P000746,2026-08-28 05:55:00,야간,M02,PR05,W002,1008
P000747,2026-05-31 01:27:00,야간,M02,PR04,W005,1149
P000748,2026-07-15 17:56:00,주간,M01,PR01,W008,1495
P000749,2026-06-14 13:30:00,주간,M05,PR01,W010,1162
P000750,2026-01-20 21:31:00,야간,M04,PR01,W002,1070
P000751,2026-05-24 15:42:00,주간,M03,PR02,W005,973
P000752,2026-01-06 19:13:00,주간,M03,PR02,W005,893
P000753,2026-06-09 01:24:00,야간,M01,PR01,W007,1338
P000754,2026-07-15 11:53:00,주간,M03,PR01,W005,966
P000755,2026-03-12 14:40:00,주간,M02,PR01,W004,1293
P000756,2026-07-24 09:43:00,주간,M02,PR03,W003,1137
P000757,2026-08-19 20:10:00,야간,M02,PR04,W006,1258
P000758,2026-03-16 10:56:00,주간,M04,PR05,W004,974
P000759,2026-07-02 07:26:00,야간,M01,PR04,W001,1499
P000760,2026-03-03 14:43:00,주간,M03,PR05,W001,913
P000761,2026-09-29 13:16:00,주간,M04,PR04,W002,1024
P000762,2026-04-03 18:24:00,주간,M01,PR04,W007,1486
P000763,2026-03-25 20:12:00,야간,M05,PR01,W010,1223
P000764,2026-03-01 07:35:00,야간,M03,PR01,W005,959
P000765,2026-04-16 14:39:00,주간,M05,PR01,W001,1227
P000766,2026-03-09 17:19:00,주간,M03,PR01,W001,855
P000767,2026-01-06 10:47:00,주간,M02,PR03,W008,1097
P000768,2026-11-29 20:44:00,야간,M02,PR01,W006,1091
P000769,2026-12-16 20:12:00,야간,M03,PR03,W004,863
P000770,2026-12-15 22:51:00,야간,M04,PR02,W010,918
P000771,2026-03-21 10:27:00,주간,M01,PR02,W009,1308
P000772,2026-10-04 10:23:00,주간,M02,PR03,W006,1160
P000773,2026-04-12 13:05:00,주간,M04,PR02,W005,1088
P000774,2026-07-12 08:00:00,주간,M04,PR01,W006,1037
P000775,2026-08-27 17:05:00,주간,M03,PR05,W009,954
P000776,2026-12-28 20:59:00,야간,M03,PR04,W006,971
P000777,2026-11-27 15:19:00,주간,M05,PR03,W007,1246
P000778,2026-10-31 11:01:00,주간,M05,PR01,W005,1003
P000779,2026-07-17 15:22:00,주간,M05,PR02,W003,1218
P000780,2026-11-24 19:07:00,주간,M04,PR03,W002,1006
P000781,2026-04-24 09:44:00,주간,M01,PR02,W006,1439
P000782,2026-06-28 11:49:00,주간,M02,PR04,W009,1137
P000783,2026-11-02 14:49:00,주간,M02,PR02,W008,1158
P000784,2026-07-07 17:10:00,주간,M03,PR01,W006,945
P000785,2026-03-27 23:37:00,야간,M02,PR02,W007,1195
P000786,2026-12-11 04:48:00,야간,M04,PR04,W008,907
P000787,2026-03-14 15:08:00,주간,M01,PR03,W006,1302
P000788,2026-11-18 16:18:00,주간,M03,PR04,W007,915
P000789,2026-11-26 19:29:00,주간,M01,PR03,W006,1233
P000790,2026-02-19 13:20:00,주간,M04,PR01,W001,1000
P000791,2026-08-20 12:10:00,주간,M05,PR04,W002,1107
P000792,2026-09-13 16:54:00,주간,M05,PR03,W010,1114
P000793,2026-09-20 13:43:00,주간,M05,PR02,W003,1177
P000794,2026-01-09 08:07:00,주간,M03,PR02,W010,886
P000795,2026-10-16 12:21:00,주간,M04,PR04,W003,998
P000796,2026-09-18 09:01:00,주간,M01,PR05,W004,1300
P000797,2026-01-28 07:59:00,야간,M05,PR04,W003,1183
P000798,2026-09-18 14:39:00,주간,M05,PR01,W007,1278
P000799,2026-05-03 23:23:00,야간,M01,PR03,W009,1344
P000800,2026-11-01 22:33:00,야간,M04,PR02,W002,1032
P000801,2026-05-13 18:22:00,주간,M05,PR02,W009,1286
P000802,2026-04-29 20:00:00,야간,M02,PR05,W002,1041
P000803,2026-11-13 14:07:00,주간,M05,PR01,W005,1038
P000804,2026-06-23 14:30:00,주간,M01,PR03,W009,1291
P000805,2026-03-19 13:58:00,주간,M02,PR05,W007,1091
P000806,2026-08-27 04:50:00,야간,M01,PR04,W010,1417
P000807,2026-08-02 11:05:00,주간,M04,PR01,W005,992
P000808,2026-06-22 04:30:00,야간,M03,PR01,W010,956
P000809,2026-03-05 14:26:00,주간,M01,PR01,W007,1201
P000810,2026-10-27 08:44:00,주간,M05,PR05,W003,1097
P000811,2026-10-05 06:00:00,야간,M05,PR04,W003,1247
P000812,2026-01-16 22:08:00,야간,M05,PR05,W005,1082
P000813,2026-04-23 18:22:00,주간,M01,PR05,W001,1213
P000814,2026-01-10 04:22:00,야간,M04,PR02,W008,1054
P000815,2026-10-22 09:27:00,주간,M05,PR03,W006,1006
P000816,2026-12-05 18:09:00,주간,M04,PR04,W007,1047
P000817,2026-04-21 05:25:00,야간,M04,PR03,W007,916
P000818,2026-12-27 16:40:00,주간,M04,PR05,W010,947
P000819,2026-05-13 20:23:00,야간,M04,PR04,W006,1014
P000820,2026-12-02 21:16:00,야간,M05,PR01,W006,1099
P000821,2026-02-06 12:04:00,주간,M03,PR02,W007,997
P000822,2026-11-01 21:39:00,야간,M05,PR05,W009,1147
