quality_id,production_id,inspection_time,inspector,inspection_result,defect_type,defect_qty,defect_rate,defect_cause
Q000328,P000328,2026-11-04 03:13:00,검사원A,합격,없음,0,0.0,정상
Q000329,P000329,2026-08-15 16:31:00,검사원B,불합격,오염,27,2.71,작업환경
Q000330,P000330,2026-11-01 06:36:00,검사원B,합격,없음,0,0.0,정상
Q000331,P000331,2026-12-11 22:20:00,검사원C,합격,없음,0,0.0,정상
Q000332,P000332,2026-06-21 14:02:00,검사원B,불합격,스크래치,24,2.72,설비 마모
Q000333,P000333,2026-09-04 11:24:00,검사원B,합격,없음,0,0.0,정상
Q000334,P000334,2026-06-01 15:26:00,검사원A,합격,없음,0,0.0,정상
Q000335,P000335,2026-08-10 23:00:00,검사원A,합격,없음,0,0.0,정상
Q000336,P000336,2026-08-08 03:19:00,검사원C,합격,없음,0,0.0,정상
Q000337,P000337,2026-08-05 04:17:00,검사원C,합격,없음,0,0.0,정상
Q000338,P000338,2026-04-04 01:27:00,검사원C,합격,없음,0,0.0,정상
Q000339,P000339,2026-10-02 07:18:00,검사원B,합격,없음,0,0.0,정상
Q000340,P000340,2026-02-12 07:45:00,검사원A,합격,없음,0,0.0,정상
Q000341,P000341,2026-04-24 15:17:00,검사원C,합격,없음,0,0.0,정상
Q000342,P000342,2026-12-20 02:48:00,검사원B,합격,없음,0,0.0,정상
Q000343,P000343,2026-08-09 00:45:00,검사원A,합격,없음,0,0.0,정상
Q000344,P000344,2026-07-24 23:36:00,검사원C,불합격,오염,11,1.03,작업환경
Q000345,P000345,2026-08-12 15:50:00,검사원B,합격,없음,0,0.0,정상
Q000346,P000346,2026-06-13 15:06:00,검사원C,합격,없음,0,0.0,정상
Q000347,P000347,2026-06-30 01:39:00,검사원C,합격,없음,0,0.0,정상
Q000348,P000348,2026-06-20 10:59:00,검사원B,합격,없음,0,0.0,정상
Q000349,P000349,2026-09-13 13:57:00,검사원B,합격,없음,0,0.0,정상
Q000350,P000350,2026-10-13 06:21:00,검사원C,합격,없음,0,0.0,정상
Q000351,P000351,2026-08-27 00:14:00,검사원A,합격,없음,0,0.0,정상
Q000352,P000352,2026-09-19 10:31:00,검사원B,합격,없음,0,0.0,정상
Q000353,P000353,2026-08-11 08:08:00,검사원A,합격,없음,0,0.0,정상
Q000354,P000354,2026-08-24 05:30:00,검사원B,합격,없음,0,0.0,정상
Q000355,P000355,2026-10-16 00:23:00,검사원C,합격,없음,0,0.0,정상
Q000356,P000356,2026-11-27 10:05:00,검사원C,합격,없음,0,0.0,정상
Q000357,P000357,2026-09-21 16:07:00,검사원A,합격,없음,0,0.0,정상
Q000358,P000358,2026-07-30 13:25:00,검사원B,합격,없음,0,0.0,정상
Q000359,P000359,2026-06-02 10:57:00,검사원C,합격,없음,0,0.0,정상
Q000360,P000360,2026-08-22 17:23:00,검사원A,합격,없음,0,0.0,정상
Q000361,P000361,2026-07-28 07:35:00,검사원C,합격,없음,0,0.0,정상
Q000362,P000362,2026-02-16 05:14:00,검사원A,합격,없음,0,0.0,정상
Q000363,P000363,2026-04-26 01:21:00,검사원B,합격,없음,0,0.0,정상
Q000364,P000364,2026-01-15 14:24:00,검사원B,합격,없음,0,0.0,정상
Q000365,P000365,2026-10-19 11:03:00,검사원A,합격,없음,0,0.0,정상
Q000366,P000366,2026-08-26 19:44:00,검사원A,합격,없음,0,0.0,정상
Q000367,P000367,2026-02-24 13:36:00,검사원C,합격,없음,0,0.0,정상
Q000368,P000368,2026-07-16 12:03:00,검사원A,합격,없음,0,0.0,정상
Q000369,P000369,2026-04-07 03:07:00,검사원B,합격,없음,0,0.0,정상
Q000370,P000370,2026-08-04 19:54:00,검사원B,합격,없음,0,0.0,정상
Q000371,P000371,2026-12-14 12:18:00,검사원A,합격,없음,0,0.0,정상
Q000372,P000372,2026-09-08 01:21:00,검사원C,합격,없음,0,0.0,정상
Q000373,P000373,2026-11-19 23:23:00,검사원B,합격,없음,0,0.0,정상
Q000374,P000374,2026-04-24 00:27:00,검사원A,합격,없음,0,0.0,정상
Q000375,P000375,2026-11-08 22:57:00,검사원B,합격,없음,0,0.0,정상
Q000376,P000376,2026-10-21 19:56:00,검사원B,합격,없음,0,0.0,정상
Q000377,P000377,2026-05-26 20:41:00,검사원A,합격,없음,0,0.0,정상
Q000378,P000378,2026-10-02 11:39:00,검사원A,합격,없음,0,0.0,정상
Q000379,P000379,2026-12-22 22:34:00,검사원A,불합격,변형,9,0.89,온도 이상
Q000380,P000380,2026-11-15 00:53:00,검사원B,합격,없음,0,0.0,정상
Q000381,P000381,2026-11-13 14:32:00,검사원A,합격,없음,0,0.0,정상
Q000382,P000382,2026-07-06 15:54:00,검사원C,합격,없음,0,0.0,정상
Q000383,P000383,2026-08-07 02:25:00,검사원C,합격,없음,0,0.0,정상
Q000384,P000384,2026-10-03 03:02:00,검사원A,합격,없음,0,0.0,정상
Q000385,P000385,2026-09-14 20:57:00,검사원C,합격,없음,0,0.0,정상
Q000386,P000386,2026-03-16 21:12:00,검사원B,합격,없음,0,0.0,정상
Q000387,P000387,2026-02-02 21:09:00,검사원A,합격,없음,0,0.0,정상
Q000388,P000388,2026-04-29 01:53:00,검사원A,합격,없음,0,0.0,정상
Q000389,P000389,2026-05-26 09:32:00,검사원C,합격,없음,0,0.0,정상
Q000390,P000390,2026-12-18 20:59:00,검사원B,합격,없음,0,0.0,정상
Q000391,P000391,2026-03-30 14:18:00,검사원B,합격,없음,0,0.0,정상
Q000392,P000392,2026-01-31 00:50:00,검사원B,합격,없음,0,0.0,정상
Q000393,P000393,2026-08-27 15:21:00,검사원A,합격,없음,0,0.0,정상
Q000394,P000394,2026-12-21 15:21:00,검사원A,합격,없음,0,0.0,정상
Q000395,P000395,2026-08-20 23:33:00,검사원C,합격,없음,0,0.0,정상
Q000396,P000396,2026-11-12 17:43:00,검사원B,합격,없음,0,0.0,정상
Q000397,P000397,2026-08-30 04:58:00,검사원C,합격,없음,0,0.0,정상
Q000398,P000398,2026-08-27 10:36:00,검사원C,합격,없음,0,0.0,정상
Q000399,P000399,2026-09-21 00:44:00,검사원C,합격,없음,0,0.0,정상
Q000400,P000400,2026-04-17 21:14:00,검사원A,합격,없음,0,0.0,정상
Q000401,P000401,2026-06-05 01:14:00,검사원C,합격,없음,0,0.0,정상
Q000402,P000402,2026-10-19 22:37:00,검사원B,불합격,치수불량,16,1.66,설비 진동
Q000403,P000403,2026-02-15 05:19:00,검사원C,합격,없음,0,0.0,정상
Q000404,P000404,2026-09-27 05:16:00,검사원A,합격,없음,0,0.0,정상
Q000405,P000405,2026-03-13 13:48:00,검사원C,합격,없음,0,0.0,정상
Q000406,P000406,2026-02-02 06:56:00,검사원B,합격,없음,0,0.0,정상
Q000407,P000407,2026-02-25 05:37:00,검사원A,합격,없음,0,0.0,정상
Q000408,P000408,2026-02-28 14:38:00,검사원B,합격,없음,0,0.0,정상
Q000409,P000409,2026-08-01 15:42:00,검사원B,합격,없음,0,0.0,정상
Q000410,P000410,2026-12-27 00:21:00,검사원C,합격,없음,0,0.0,정상
Q000411,P000411,2026-07-05 02:42:00,검사원B,합격,없음,0,0.0,정상
Q000412,P000412,2026-06-23 02:47:00,검사원A,합격,없음,0,0.0,정상
Q000413,P000413,2026-09-17 07:08:00,검사원C,불합격,치수불량,28,2.81,설비 진동
Q000414,P000414,2026-03-13 10:07:00,검사원C,합격,없음,0,0.0,정상
Q000415,P000415,2026-04-21 17:42:00,검사원C,합격,없음,0,0.0,정상
Q000416,P000416,2026-08-05 13:07:00,검사원C,합격,없음,0,0.0,정상
Q000417,P000417,2026-04-01 23:43:00,검사원A,합격,없음,0,0.0,정상
Q000418,P000418,2026-01-16 05:46:00,검사원C,합격,없음,0,0.0,정상
Q000419,P000419,2026-12-30 00:29:00,검사원A,합격,없음,0,0.0,정상
Q000420,P000420,2026-12-24 03:43:00,검사원A,합격,없음,0,0.0,정상
Q000421,P000421,2026-08-03 10:04:00,검사원C,합격,없음,0,0.0,정상
Q000422,P000422,2026-09-18 09:03:00,검사원A,합격,없음,0,0.0,정상
Q000423,P000423,2026-01-08 04:26:00,검사원C,합격,없음,0,0.0,정상
Q000424,P000424,2026-01-29 22:19:00,검사원C,합격,없음,0,0.0,정상
Q000425,P000425,2026-03-02 02:14:00,검사원C,합격,없음,0,0.0,정상
Q000426,P000426,2026-11-26 11:00:00,검사원B,합격,없음,0,0.0,정상
Q000427,P000427,2026-04-07 19:09:00,검사원C,합격,없음,0,0.0,정상
Q000428,P000428,2026-09-09 10:56:00,검사원C,불합격,균열,12,1.1,금형 이상
Q000429,P000429,2026-01-16 00:55:00,검사원C,합격,없음,0,0.0,정상
Q000430,P000430,2026-07-03 21:28:00,검사원A,합격,없음,0,0.0,정상
Q000431,P000431,2026-11-05 16:36:00,검사원B,불합격,스크래치,30,3.12,설비 마모
Q000432,P000432,2026-08-18 12:27:00,검사원B,합격,없음,0,0.0,정상
Q000433,P000433,2026-05-24 23:32:00,검사원A,합격,없음,0,0.0,정상
Q000434,P000434,2026-08-27 17:47:00,검사원A,합격,없음,0,0.0,정상
Q000435,P000435,2026-01-13 08:55:00,검사원C,합격,없음,0,0.0,정상
Q000436,P000436,2026-06-13 00:45:00,검사원A,합격,없음,0,0.0,정상
Q000437,P000437,2026-11-02 20:51:00,검사원C,합격,없음,0,0.0,정상
Q000438,P000438,2026-07-10 18:31:00,검사원C,합격,없음,0,0.0,정상
Q000439,P000439,2026-12-19 23:23:00,검사원C,합격,없음,0,0.0,정상
Q000440,P000440,2026-10-14 12:08:00,검사원C,합격,없음,0,0.0,정상
Q000441,P000441,2026-04-24 21:21:00,검사원C,합격,없음,0,0.0,정상
Q000442,P000442,2026-05-30 16:49:00,검사원B,불합격,변형,2,0.19,온도 이상
Q000443,P000443,2026-10-04 00:49:00,검사원A,합격,없음,0,0.0,정상
Q000444,P000444,2026-02-03 20:32:00,검사원C,합격,없음,0,0.0,정상
Q000445,P000445,2026-12-26 22:43:00,검사원B,합격,없음,0,0.0,정상
Q000446,P000446,2026-04-07 06:12:00,검사원C,합격,없음,0,0.0,정상
Q000447,P000447,2026-04-01 12:39:00,검사원C,합격,없음,0,0.0,정상
Q000448,P000448,2026-11-26 20:55:00,검사원C,합격,없음,0,0.0,정상
Q000449,P000449,2026-03-18 00:03:00,검사원C,합격,없음,0,0.0,정상
Q000450,P000450,2026-10-26 14:24:00,검사원C,합격,없음,0,0.0,정상
Q000451,P000451,2026-07-25 18:23:00,검사원B,불합격,오염,8,0.78,작업환경
Q000452,P000452,2026-05-15 10:31:00,검사원B,합격,없음,0,0.0,정상
Q000453,P000453,2026-11-03 00:15:00,검사원B,합격,없음,0,0.0,정상
Q000454,P000454,2026-02-06 20:47:00,검사원B,합격,없음,0,0.0,정상
Q000455,P000455,2026-11-26 09:53:00,검사원C,합격,없음,0,0.0,정상
Q000456,P000456,2026-10-29 00:51:00,검사원B,합격,없음,0,0.0,정상
Q000457,P000457,2026-09-21 18:44:00,검사원B,합격,없음,0,0.0,정상
Q000458,P000458,2026-02-22 14:48:00,검사원C,합격,없음,0,0.0,정상
Q000459,P000459,2026-04-09 16:08:00,검사원B,불합격,변형,5,0.39,온도 이상
Q000460,P000460,2026-10-31 22:15:00,검사원C,합격,없음,0,0.0,정상
Q000461,P000461,2026-02-10 18:14:00,검사원B,합격,없음,0,0.0,정상
Q000462,P000462,2026-06-27 11:10:00,검사원A,불합격,치수불량,21,2.27,설비 진동
Q000463,P000463,2026-04-07 22:39:00,검사원B,합격,없음,0,0.0,정상
Q000464,P000464,2026-12-20 17:29:00,검사원C,합격,없음,0,0.0,정상
Q000465,P000465,2026-12-26 06:31:00,검사원B,합격,없음,0,0.0,정상
Q000466,P000466,2026-11-20 13:37:00,검사원A,합격,없음,0,0.0,정상
Q000467,P000467,2026-09-19 02:33:00,검사원A,합격,없음,0,0.0,정상
Q000468,P000468,2026-06-13 12:31:00,검사원A,합격,없음,0,0.0,정상
Q000469,P000469,2026-10-13 14:48:00,검사원B,합격,없음,0,0.0,정상
Q000470,P000470,2026-05-29 23:23:00,검사원A,합격,없음,0,0.0,정상
Q000471,P000471,2026-08-31 12:03:00,검사원A,합격,없음,0,0.0,정상
Q000472,P000472,2026-05-10 13:03:00,검사원B,합격,없음,0,0.0,정상
Q000473,P000473,2026-09-23 14:57:00,검사원C,합격,없음,0,0.0,정상
Q000474,P000474,2026-06-06 03:50:00,검사원B,합격,없음,0,0.0,정상
Q000475,P000475,2026-02-20 19:04:00,검사원C,불합격,스크래치,28,2.92,설비 마모
Q000476,P000476,2026-02-08 18:14:00,검사원A,합격,없음,0,0.0,정상
Q000477,P000477,2026-02-01 15:24:00,검사원C,합격,없음,0,0.0,정상
Q000478,P000478,2026-01-12 20:43:00,검사원B,합격,없음,0,0.0,정상
Q000479,P000479,2026-11-27 15:02:00,검사원C,합격,없음,0,0.0,정상
Q000480,P000480,2026-08-27 23:14:00,검사원A,합격,없음,0,0.0,정상
Q000481,P000481,2026-02-15 18:30:00,검사원C,합격,없음,0,0.0,정상
Q000482,P000482,2026-04-12 21:23:00,검사원C,합격,없음,0,0.0,정상
Q000483,P000483,2026-02-12 23:04:00,검사원A,불합격,치수불량,23,2.63,설비 진동
Q000484,P000484,2026-04-28 18:44:00,검사원A,합격,없음,0,0.0,정상
Q000485,P000485,2026-07-08 14:15:00,검사원C,합격,없음,0,0.0,정상
Q000486,P000486,2026-07-20 23:45:00,검사원A,합격,없음,0,0.0,정상
Q000487,P000487,2026-05-27 10:27:00,검사원A,합격,없음,0,0.0,정상
Q000488,P000488,2026-12-23 19:55:00,검사원C,합격,없음,0,0.0,정상
Q000489,P000489,2026-11-05 16:06:00,검사원B,불합격,스크래치,6,0.64,설비 마모
Q000490,P000490,2026-06-10 13:40:00,검사원B,합격,없음,0,0.0,정상
Q000491,P000491,2026-10-21 14:37:00,검사원B,불합격,스크래치,20,2.26,설비 마모
Q000492,P000492,2026-04-27 09:13:00,검사원A,합격,없음,0,0.0,정상
Q000493,P000493,2026-11-28 01:45:00,검사원C,합격,없음,0,0.0,정상
Q000494,P000494,2026-08-22 07:08:00,검사원A,합격,없음,0,0.0,정상
Q000495,P000495,2026-11-18 09:07:00,검사원A,합격,없음,0,0.0,정상
Q000496,P000496,2026-07-20 23:05:00,검사원C,합격,없음,0,0.0,정상
Q000497,P000497,2026-12-22 07:37:00,검사원A,합격,없음,0,0.0,정상
Q000498,P000498,2026-05-06 12:25:00,검사원A,합격,없음,0,0.0,정상
Q000499,P000499,2026-09-15 05:31:00,검사원C,합격,없음,0,0.0,정상
Q000500,P000500,2026-08-29 20:47:00,검사원A,합격,없음,0,0.0,정상
Q000501,P000501,2026-02-24 21:04:00,검사원A,합격,없음,0,0.0,정상
Q000502,P000502,2026-02-28 22:56:00,검사원A,합격,없음,0,0.0,정상
Q000503,P000503,2026-09-07 20:26:00,검사원C,합격,없음,0,0.0,정상
Q000504,P000504,2026-08-11 14:07:00,검사원A,합격,없음,0,0.0,정상
Q000505,P000505,2026-09-03 19:15:00,검사원A,합격,없음,0,0.0,정상
Q000506,P000506,2026-07-25 00:45:00,검사원A,합격,없음,0,0.0,정상
Q000507,P000507,2026-01-08 00:32:00,검사원B,합격,없음,0,0.0,정상
Q000508,P000508,2026-05-06 04:17:00,검사원A,합격,없음,0,0.0,정상
Q000509,P000509,2026-11-06 22:59:00,검사원A,불합격,스크래치,22,2.26,설비 마모
Q000510,P000510,2026-05-21 11:17:00,검사원C,합격,없음,0,0.0,정상
Q000511,P000511,2026-06-15 20:45:00,검사원A,합격,없음,0,0.0,정상
Q000512,P000512,2026-04-13 00:52:00,검사원A,불합격,스크래치,28,3.06,설비 마모
Q000513,P000513,2026-01-16 22:41:00,검사원C,합격,없음,0,0.0,정상
Q000514,P000514,2026-05-27 09:22:00,검사원A,합격,없음,0,0.0,정상
Q000515,P000515,2026-12-08 03:48:00,검사원B,합격,없음,0,0.0,정상
Q000516,P000516,2026-01-24 18:34:00,검사원B,합격,없음,0,0.0,정상
Q000517,P000517,2026-01-03 21:55:00,검사원A,불합격,균열,22,2.25,금형 이상
Q000518,P000518,2026-11-24 11:08:00,검사원C,합격,없음,0,0.0,정상
Q000519,P000519,2026-04-16 14:29:00,검사원A,불합격,변형,11,1.08,온도 이상
Q000520,P000520,2026-02-17 08:57:00,검사원A,합격,없음,0,0.0,정상
Q000521,P000521,2026-07-28 07:50:00,검사원C,합격,없음,0,0.0,정상
Q000522,P000522,2026-02-14 13:14:00,검사원C,합격,없음,0,0.0,정상
Q000523,P000523,2026-05-29 19:32:00,검사원C,합격,없음,0,0.0,정상
Q000524,P000524,2026-04-27 11:35:00,검사원A,합격,없음,0,0.0,정상
Q000525,P000525,2026-06-04 21:34:00,검사원C,합격,없음,0,0.0,정상
Q000526,P000526,2026-01-04 15:57:00,검사원B,합격,없음,0,0.0,정상
Q000527,P000527,2026-03-12 23:05:00,검사원B,합격,없음,0,0.0,정상
Q000528,P000528,2026-11-27 05:53:00,검사원B,합격,없음,0,0.0,정상
Q000529,P000529,2026-07-19 16:11:00,검사원A,합격,없음,0,0.0,정상
Q000530,P000530,2026-02-06 22:55:00,검사원A,합격,없음,0,0.0,정상
Q000531,P000531,2026-06-26 15:18:00,검사원A,합격,없음,0,0.0,정상
Q000532,P000532,2026-06-04 12:04:00,검사원B,합격,없음,0,0.0,정상
Q000533,P000533,2026-02-14 22:08:00,검사원C,합격,없음,0,0.0,정상
Q000534,P000534,2026-03-19 07:00:00,검사원A,합격,없음,0,0.0,정상
Q000535,P000535,2026-12-20 21:26:00,검사원C,합격,없음,0,0.0,정상
Q000536,P000536,2026-12-24 10:54:00,검사원A,합격,없음,0,0.0,정상
Q000537,P000537,2026-04-29 17:39:00,검사원B,불합격,균열,3,0.27,금형 이상
Q000538,P000538,2026-03-12 09:14:00,검사원C,합격,없음,0,0.0,정상
Q000539,P000539,2026-07-06 16:31:00,검사원C,합격,없음,0,0.0,정상
Q000540,P000540,2026-07-30 21:29:00,검사원A,합격,없음,0,0.0,정상
Q000541,P000541,2026-10-29 21:11:00,검사원A,합격,없음,0,0.0,정상
Q000542,P000542,2026-12-29 14:28:00,검사원A,불합격,치수불량,24,2.67,설비 진동
Q000543,P000543,2026-08-01 23:01:00,검사원A,합격,없음,0,0.0,정상
Q000544,P000544,2026-12-12 09:36:00,검사원A,합격,없음,0,0.0,정상
Q000545,P000545,2026-02-11 18:43:00,검사원B,합격,없음,0,0.0,정상
Q000546,P000546,2026-11-22 17:05:00,검사원A,합격,없음,0,0.0,정상
Q000547,P000547,2026-04-20 05:43:00,검사원A,합격,없음,0,0.0,정상
Q000548,P000548,2026-10-02 21:11:00,검사원C,합격,없음,0,0.0,정상
Q000549,P000549,2026-05-28 08:58:00,검사원A,합격,없음,0,0.0,정상
Q000550,P000550,2026-02-19 15:16:00,검사원C,합격,없음,0,0.0,정상
Q000551,P000551,2026-09-09 01:31:00,검사원A,합격,없음,0,0.0,정상
Q000552,P000552,2026-03-14 13:53:00,검사원A,합격,없음,0,0.0,정상
Q000553,P000553,2026-04-30 05:51:00,검사원B,합격,없음,0,0.0,정상
Q000554,P000554,2026-07-22 20:28:00,검사원A,합격,없음,0,0.0,정상
Q000555,P000555,2026-10-13 09:48:00,검사원A,합격,없음,0,0.0,정상
Q000556,P000556,2026-03-21 22:59:00,검사원C,합격,없음,0,0.0,정상
Q000557,P000557,2026-11-18 16:15:00,검사원A,합격,없음,0,0.0,정상
Q000558,P000558,2026-04-03 15:30:00,검사원A,합격,없음,0,0.0,정상
Q000559,P000559,2026-01-21 13:32:00,검사원A,합격,없음,0,0.0,정상
Q000560,P000560,2026-08-03 18:20:00,검사원C,합격,없음,0,0.0,정상
Q000561,P000561,2026-10-10 15:48:00,검사원C,합격,없음,0,0.0,정상
Q000562,P000562,2026-01-05 23:51:00,검사원B,합격,없음,0,0.0,정상
Q000563,P000563,2026-12-11 19:46:00,검사원A,합격,없음,0,0.0,정상
Q000564,P000564,2026-10-21 08:18:00,검사원B,합격,없음,0,0.0,정상
Q000565,P000565,2026-01-11 07:18:00,검사원A,합격,없음,0,0.0,정상
Q000566,P000566,2026-01-12 18:55:00,검사원A,합격,없음,0,0.0,정상
Q000567,P000567,2026-10-25 20:15:00,검사원C,합격,없음,0,0.0,정상
Q000568,P000568,2026-02-02 00:07:00,검사원C,합격,없음,0,0.0,정상
Q000569,P000569,2026-02-06 14:08:00,검사원A,합격,없음,0,0.0,정상
Q000570,P000570,2026-10-14 19:09:00,검사원B,합격,없음,0,0.0,정상
Q000571,P000571,2026-11-05 03:31:00,검사원B,불합격,스크래치,17,1.95,설비 마모
Q000572,P000572,2026-05-18 18:43:00,검사원C,합격,없음,0,0.0,정상
Q000573,P000573,2026-06-23 08:48:00,검사원C,합격,없음,0,0.0,정상
Q000574,P000574,2026-07-19 09:26:00,검사원A,합격,없음,0,0.0,정상
Q000575,P000575,2026-07-09 09:10:00,검사원B,합격,없음,0,0.0,정상
Q000576,P000576,2026-12-07 09:57:00,검사원C,합격,없음,0,0.0,정상
Q000577,P000577,2026-01-27 23:40:00,검사원A,합격,없음,0,0.0,정상
Q000578,P000578,2026-04-30 23:59:00,검사원C,합격,없음,0,0.0,정상
Q000579,P000579,2026-04-23 08:22:00,검사원A,합격,없음,0,0.0,정상
Q000580,P000580,2026-10-06 02:09:00,검사원C,합격,없음,0,0.0,정상
Q000581,P000581,2026-01-06 22:30:00,검사원C,합격,없음,0,0.0,정상
Q000582,P000582,2026-09-24 00:31:00,검사원A,합격,없음,0,0.0,정상
Q000583,P000583,2026-12-15 12:37:00,검사원A,합격,없음,0,0.0,정상
Q000584,P000584,2026-10-21 22:22:00,검사원C,합격,없음,0,0.0,정상
Q000585,P000585,2026-06-13 18:55:00,검사원C,합격,없음,0,0.0,정상
Q000586,P000586,2026-12-16 21:50:00,검사원B,합격,없음,0,0.0,정상
Q000587,P000587,2026-11-05 21:40:00,검사원B,합격,없음,0,0.0,정상
Q000588,P000588,2026-05-18 21:13:00,검사원A,합격,없음,0,0.0,정상
Q000589,P000589,2026-04-07 03:11:00,검사원A,합격,없음,0,0.0,정상
